ticker,date,period,article_count,headlines,direction,distinct_events,cat_ai_infrastructure_platforms,cat_ai_product_platform_ecosystem,cat_analyst_consensus_signals,cat_autonomous_driving_robotaxi,cat_cloud_infrastructure_investment,cat_cybersecurity_service_incidents,cat_earnings_deliveries_production,cat_earnings_valuation_milestones,cat_enterprise_industry_adoption,cat_ev_market_competition_pricing,cat_gaming_consumer_products,cat_gaming_entertainment_strategy,cat_market_sector_sentiment,cat_musk_leadership_governance,cat_openai_partnership_governance,cat_regulatory_antitrust_legal,cat_regulatory_geopolitical_risk,cat_safety_recalls_regulatory,cat_supply_chain_competitive_dynamics,cat_workforce_operations_restructuring,actionability,capital_commitment_scale,ceo_focus_dilution,competitive_impact,controversy,directional_clarity,expected_duration,information_density,management_signal,materiality,narrative_shift,regulatory_risk,repeatedness,scope,sentiment_strength,supply_chain_significance,surprise,temporal_horizon,reasoning
MSFT,2024-09-26,cc,6,"OpenAI chair says board has discussed equity compensation for CEO Sam Altman | OpenAI departures from company not linked to restructuring, CEO says | Power thirst complicates ESG investors' love affair with tech stocks | OpenAI key personnel changes | Tech Up on Renewed Chip Optimism -- Tech Roundup | Exclusive-OpenAI to remove non-profit control and give Sam Altman equity, source",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-27,cc,2,"Fivetran CEO on OpenAI Partnership, Data Demand | OpenAI Discusses 7% Stake for Altman in For-Profit Shift",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-09-30,cc,2,"EU picks experts to steer AI compliance rules | Apple drops out of talks to join OpenAI investment round, WSJ says",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-01,cc,3,OpenAI introduces new tools for developers to fast-track building of AI models | Utilities Up as Electricity Demand Seen Increasing -- Utilities Roundup | Tech Up as Momentum Traders Chase Gains -- Tech Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-02,cc,5,"OpenAI closes $6.6 billion funding haul at valuation of $157 billion with invest | Microsoft to invest 4.3 billion euros in Italy for AI infrastructure and cloud c | OpenAI, Italian state lender CDP team up for AI use in startups | Tech market values jump in September on Fed rate cuts, AI optimism | Microsoft Adds Features to Consumer AI Assistant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-03,cc,10,"OpenAI establishes $4 billion credit facility | Microsoft: strategic partnership with Rezolve AI | Rezolve AI Shares Climb on Microsoft Retail Partnership | Microsoft and Rezolve AI Partner to Drive Global Retail Innovation with AI-Power | Microsoft to Invest $4.8 Billion on AI, Cloud Infrastructure in Italy -- Update | OpenAI Raises $6.6 Billion at $157 Billion Valuation | Microsoft to Invest $4.8 billion on AI, Cloud Infrastructure in Italy | OpenAI raises $6.6 bln, with Microsoft, Nvidia among investors | Tech Advances on AI Optimism - Tech Roundup | OpenAI tells investor to not invest in five AI startups including Sutskever's SS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-04,cc,5,"Khosla on OpenAI's Mega Round, Leadership in AI Space | OpenAI's Altman Concentrates Power | AI startups ride on investor frenzy to raise billions in 2024 | What OpenAI's Historic Round Means for VC Dealmaking | OpenAI Closes New Funding Round, Raising $6.6B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-07,cc,1,"US looks to resurrect more nuclear reactors, White House adviser says",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-08,cc,2,Microsoft Selects BODEN Agency as Public Relations Agency of Record to Strengthe | Exclusive-Virginia congressional candidate creates AI chatbot as debate stand-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-09,cc,2,OpenAI sees increasing use of its AI models for influencing elections | Communications Services Climb Amid AI Activity - Communications Services Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-10,cc,3,"Big Tech proposes power-rate terms in Ohio data-center fight | Healthcare startup Suki raises $70 million to build AI assistants for hospitals | Venture capital investors wary of dealmaking despite stock market momentum, repo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-14,cc,1,UK promises regulation overhaul in bid to court wary investors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-15,cc,1,Microsoft's VP of GenAI research to join OpenAI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-16,cc,2,"Germany must forge new policy to save its industry, says Scholz | AI, cloud funding in US, Europe and Israel to hit $79 billion in 2024, Accel say",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-17,cc,1,"Bain & Co, OpenAI expand partnership to sell AI tools to clients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-21,cc,3,"Microsoft: UBS remains Buy | Microsoft to allow autonomous AI agent development starting next month | Former OpenAI technology chief Mira Murati to raise capital for new AI startup, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-22,cc,3,"OpenAI hires ex-White House official as chief economist | Lenfest Institute, OpenAI and Microsoft announce $10 million AI Collaborative an | Three Mile Island nuclear plant gears up for Big Tech reboot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-23,cc,1,"Chinese influence operation targets U.S. down ballot races, Microsoft says",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-24,cc,3,"Microsoft partners with Siemens on industrial AI | White House presses gov't AI use with eye on security, guardrails | LinkedIn Fined More Than $300 Million in Ireland Over Personal Data Processing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-28,cc,2,"No Leave, No Appeal: UPC Court Of Appeal Denies Request For Discretionary Review | OpenAI CFO Says AI Isn't Experimental Anymore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,2024-10-29,cc,1,"Exclusive-OpenAI builds first chip with Broadcom and TSMC, scales back foundry a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-13,gap,1,"Guerilla pricing : ""VW will come up with 20,000 euro electric car in second half",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-14,gap,4,"Asda owner EG Group set to acquire Tesla's ultra fast EV 'superchargers' | Tesla about to double its components imports from India - Trade Minister | South Korean shares gain more than 1% as battery makers rally | Tesla Increases Price Of Model 3, Y RWD Vehicles In China Beginning Nov 14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-15,gap,1,GM snatches key Tesla gigacasting supplier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-20,gap,1,Shares of Foxconn's EV unit slide 9% in market debut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-21,gap,2,Tesla launched its own car insurance. These drivers say it's a lemon. | Tesla raises price of Model Y long-range in China from Nov 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-24,gap,2,"Tesla ready to invest up to $2 bln to build India factory, but with riders -ET | News Highlights : Top Company News of the Day",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-27,gap,2,Tesla sues Swedish agency as striking workers halt delivery of license plates of | Elon Musk visits Israel to meet top leaders as accusations of antisemitism on X ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-28,gap,4,Tesla China allows charging access for more non-Tesla vehicles at its charging s | SMOOTH OPERATOR | Tesla China : offers insurance subsidy on some models if bought before year-end | Tesla on two wheels? India's Ola Electric feels the strains of success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-29,gap,3,Tesla : first Cybertruck deliveries scheduled for tomorrow | China's Nio teams up with Geely on auto battery swapping | Tesla Announces Details for Cybertruck Delivery Event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-11-30,gap,1,Elon Musk curses out advertisers who left X over antisemitic content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-01,gap,1,"Tesla falls on long wait for Cybertruck payoff, hefty price tag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-04,gap,1,"Tesla's China-made EV sales fall 17.8% in Nov, biggest drop since Dec 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-06,gap,1,"Norwegian Union Could Join Swedish, Danish Action Against Tesla",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-07,gap,3,Factbox-Tesla labour dispute ignites Nordic sympathy strikes | Tesla executives looked at industrial estates in Thailand - PM | MUSK EYES $1BN FOR AI STARTUP AS HE LOOKS TO EXPAND TECH EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-08,gap,4,"Finnish Union Joins Nordic Neighbors in Striking Against Tesla | Analysis-Tesla Cybertruck's stiff structure, sharp design raise safety concerns  | China's Nov car sales rise 25.5% y/y as year-end price battle intensifies | China's Nov car sales rise 25.5% y/y",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-13,gap,4,Swedish Union to Stop Collecting Tesla Waste as Labor Dispute Widens | Tesla labour dispute sparks Nordic sympathy strikes | Swedish labour union to stop collecting Tesla waste in Sweden | Tesla to update software for autopilot control issue in 2 mln vehicles - NHTSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-14,gap,2,Elon Musk and SEC to face off in court over Twitter testimony | About 60 EV models to be eligible for France's cash incentive scheme - govt list,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-18,gap,1,Top US auto safety official will leave agency - email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-19,gap,2,Automakers with non-union workforce race to bump pay after UAW's record deals | Manchin seeks to reverse Treasury exemption allowing some Chinese minerals in EV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-20,gap,1,Tesla skips employees' yearly merit-based stock compensations - Bloomberg News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-21,gap,5,"Austin, we have a problem! Tesla descends into battery hell | Delft University of Technology : Ensuring that humans don't become a machine's m | Tesla Probed by Norwegian Roads Agency Over Suspension Failures -- Update | Tesla Probed by Norwegian Roads Agency Over Suspension Failures | Tesla faces inquiry by Norway's safety regulator over suspension failures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-22,gap,4,"Tesla : price target raised at Wedbush | Tesla to recall over 120,000 vehicles in US - NHTSA | Tesla moves forward with plan to build an energy-storage battery factory in Chin | China's Geely warns Red Sea attacks to delay Europe-bound EV shipments",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-27,gap,1,Tesla : Wedbush confident about Q4 deliveries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2023-12-28,gap,2,EV maker VinFast launches first dealership in the US | Two U.S. senators call for Tesla recalls after Reuters investigation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-02,gap,6,"Tesla 4Q Production, Deliveries Accelerate | Tesla Vehicle Production & Deliveries and Date for Financial Results & Webcast f | Tesla : Vehicle Production & Deliveries and Date for Financial Results & Webcast | Tesla's fourth-quarter deliveries beat estimates | Tesla Made the Most Popular Car in Sweden Last Year as Strikes Continue | Tesla new car registrations in Sweden rose 9% in Dec",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-03,gap,6,"Vietnam's VinFast to set up EV battery plant in India -sources | Tesla delivers record Q4 cars, but China's BYD steals top EV spot | Tesla misses 2023 production target and sees BYD getting closer and closer | Tesla's China-made EV sales grow 68.7% y/y in December | News Highlights : Top Company News of the Day | Price cuts boost Tesla's 4Q sales, beating estimates as electric vehicle growth ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-05,gap,4,"Tesla to Recall Over 1.6 Million EVs in China Over Autosteering, Door Latch Conc | Samsung Announces Collaboration With Tesla at CES 2024 for SmartThings Energy | Tesla recalls over 1.6 million imported vehicles for problems with automatic ste | Tesla to fix 1.62 mln vehicles in China - regulator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-10,gap,2,Tesla launches updated Model 3 in North America | EV maker VinFast aims to raise free float to 10%-20% by end-2024 -chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-12,gap,3,Tesla to Halt Production at German Car Factory as Red Sea Conflict Hits Supply C | Tesla Berlin to stop most output for two weeks due to Red Sea disruption | Tesla drops prices of some new China Model 3 and Model Y cars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-16,gap,5,"News Highlights : Top Company News of the Day - Tuesday at 7 AM ET | Futures slip as earnings roll in; Tesla, Apple slide | Elon Musk wants to tighten grip on Tesla, other investors raise questions | Mahindra calls for EV level playing field amid Tesla's India entry plans | Musk wants 25% voting control at Tesla before fulfilling AI goal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-17,gap,4,"News Highlights : Top Company News of the Day - Wednesday at 7 AM ET | EU Carmaker Shares Edge Lower After Tesla Price Cuts in Germany, China | Futures slip as rate-cut uncertainty looms; Tesla drops | Chinese EV Shares Slump, Pressured by Tesla Price Cuts, Weak Sales",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-18,gap,5,"Vietnamese EV maker VinFast misses 2023 deliveries goal, but Q4 up | US awards nearly $150 million to repair, replace EV charging stations | EU December car sales down 3.3% y/y as German market slows -ACEA | China's BYD launches electric passenger cars in Indonesia | Frigid weather can cut electric vehicle range and make charging tough. Here's wh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-22,gap,2,Electric vehicle sales rose 548%... in Ukraine | Foreign auto brands boost exports as China sales remain weak - data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-23,gap,1,"In EV catch-up race, legacy automakers hitch a lift with Formula E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-24,gap,1,Tesla plans to build new electric vehicles in mid-2025 -sources,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-25,gap,19,"News Highlights : Top Company News of the Day - Thursday at 7 AM ET | Tesla tumbles after CEO Elon Musk warns of slower growth in 2024 | Futures stall ahead of economic data; Tesla slides on growth warning | MORNING BID AMERICAS-Tesla pothole as ECB and GDP awaited | Tesla bets on affordable electric car of around 23,000 euros | Tesla: EPS down 40% in Q4 | Norway's traffic regulator says no basis for any Tesla recall | Tesla on disappointing quarterly report: 'We are between two waves of growth' | News Highlights : Top Company News of the Day - Thursday at 1 AM ET | Chinese EV Maker Stocks Fall as Tesla Outlook Weighs | South Korean shares fall as battery makers drop on demand woes | Tesla Ceo Elon Musk Says Very Far Along Next Generation Product Development | Tesla Looks to Start Production of New EV Model in Mid-2025, Reuters Says | Tesla 4Q earnings fall short of analyst estimates as company warns of lower sale | Tesla plans to start building next-generation vehicles in mid-2025, sources say | Tesla 4Q net income doubles due to tax benefit but earnings fall short of analys | Tesla gross margin falls on price cuts, shares tank | Tesla Releases Fourth Quarter and Full Year 2023 Financial Results | Tesla gross margin falls in fourth quarter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-26,gap,2,"Tesla to recall 199,575 vehicles in US - NHTSA | Tech Up as AI Speculation Persists -- Tech Roundup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-01-31,gap,3,German dealership Sternauto opens BYD store in Berlin | News Highlights : Top Company News of the Day - Wednesday at 7 AM ET | Judge deletes $56 billion super bonus for Tesla CEO Elon Musk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-01,gap,11,"Musk wants Tesla investors to vote on switching the carmaker's corporate registr | News Highlights : Top Company News of the Day - Thursday at 5 AM ET | Tesla to Offer Discounts on Selected Model Y Vehicles in China | Tesla to take shareholder vote on shifting incorporation to Texas, Musk says | Human Rights Watch warns carmakers over China forced labour risk | A court rejected Elon Musk's $55.8B pay package. What is he worth to Tesla? | Tesla to bring LFP battery supply chain to US - Bloomberg News reporter | Tesla to expand Nevada facility to onshore LFP battery supply chain - Bloomberg  | Tesla Expanding Battery Capacity In Nevada; Will Buy Battery-Making Equipment Fr | Stock market today: Slumping tech stocks and dashed hopes of quick rate cuts pus | What happens to Musk's Tesla pay after $56 billion package thrown out? It is com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-02,gap,9,News Highlights : Top Company News of the Day - Friday at 9 AM ET | Tesla to pay $1.5 million in California for its handling of hazardous waste | US investigation of Tesla steering problems is upgraded and now one step closer  | News Highlights : Top Company News of the Day - Friday at 7 AM ET | Tesla to Recall 2.2 Million Vehicles on Brake Warning Light Issue -- Update | US agency upgrades probe into Tesla's power steering loss into engineering analy | Tesla to Recall 2.2 Million Vehicles on Brake Warning Light Issue | Tesla recalling nearly 2.2M vehicles for software update to fix warning lights t | Tesla activist investors to seize on Elon Musk pay ruling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-05,gap,1,Tesla ordered to pay $1.5 million over alleged hazardous waste violations in Cal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-07,gap,4,"Tesla Asks Its Managers Which Roles are Critical, Bloomberg Reports | Tesla asks which jobs are critical, stoking layoff fears- Bloomberg | Lamented Elon Musk on collision course with Disney | China's new energy vehicle sales fall 38.8% in Jan m/m, first such drop since Au",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-08,gap,2,Sondrel shares rocket on report it assisted with Neuralink brain chip | Correction to China EV Makers Article on Feb. 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-09,gap,1,Options Cancelled. Lessons From Tesla's Pay Package Dispute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-12,gap,2,Robot invasion hit a bump in 2023 as North American economy cooled | News Highlights : Top Company News of the Day - Sunday at 11 PM ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-13,gap,2,"Easy Come, Easy Go: Delaware Court Upends Elon Musk's $56 Billion Equity Incenti | Tesla Raises Price Of Model Y Vehicles In Germany - Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-14,gap,5,"US issues $135 million in advance EV tax rebates since Jan 1, Treasury says | Did Delaware 'lock the doors' to stop companies from leaving, as Musk claims? | Carlsquare/Vontobel weekly trading note: US inflation continues to weigh on equi | OpenAI researcher Andrej Karpathy departs firm | Tesla Says Price Of Model 3 Long Range Rises To $47,490 From $46,990 In US - Web",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-16,gap,3,News Highlights : Top Company News of the Day - Friday at 9 AM ET | Delaware Court Of Chancery Rescinds Elon Musk's $55.8 Billion Compensation Packa | News Highlights : Top Company News of the Day - Friday at 7 AM ET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-20,gap,1,How a Chinese rocket failure boosted Elon Musk's SpaceX in Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-22,gap,2,Column: Elon Musk gets some guidance from a Delaware judge on how to ditch the s | Rivian forecasts annual production well below estimates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-23,gap,2,"Smart Products And The Big Ask For Quality And Customer Care | Tesla Raises Model 3 Long Range Price In The US By $250 To $47,740 - Website",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TSLA,2024-02-26,gap,1,Musk once laughed at Chinese EVs. Not anymore...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
